Drug,COADREAD,LUSC,HNSC,STAD,KIRC,UCEC,BRCA,LIHC,CESC,LUAD,ESCA,PRAD,GBM,SKCM,BLCA,LGG,UCS
BIRICODAR,0.6824476062213952,0.4761368153156494,0.5916616882791214,0.6383103974084638,0.830913783973525,0.5693125842579035,0.5415917731633494,0.9389038970713383,0.6806583831915478,0.8707539436588125,0.5362725150972252,0.8583496981622127,0.8515973626413516,0.7514512642191046,0.6243447856007809,0.5438383940600833,0.5911860453828961
CHEMBL3342370,0.8632301074783404,0.68042547497082,0.6632781750241002,0.8965437254149023,0.8061741812889585,0.8041398236032029,0.7914508710951444,0.8254996142464648,0.6262492693234718,0.7004854790866284,0.6569938790719889,0.847376885924658,0.8027320808464604,0.41838385293445146,0.5237320957272767,0.5738836213641371,0.43587802593218095
"3,5-DINITROCATECHOL",0.5679831536499762,0.641837753496835,0.5358025340342225,0.6183139323331851,0.5983361358895978,0.5451768881116161,0.5319691934034796,0.22602406889466814,0.54620613308112,0.6098599827370226,0.6434168349669354,0.5289943242329556,0.19270280558959585,0.570347255382724,0.6551268940785544,0.6258673459708789,0.6139435874721911
LANEPITANT,0.7618199847141632,0.7156072807370899,0.6325642556944652,0.765062706194596,0.7179427399832565,0.651786570967207,0.8112568222680014,0.8025335871440156,0.5968822507565004,0.7354485168295678,0.12649944100611182,0.7359893981502497,0.5351080893663467,0.7885195909296769,0.36702895575665684,0.5318784627945795,0.7385054842053032
MLS000564806,8.091340475290478e-24,0.5782863380125024,0.578012508946317,1.1864380716092397e-12,0.5248346643694018,0.5840517460755545,4.922510522416616e-10,0.5650601678441268,3.900286620529302e-10,9.879340641625491e-08,1.1197332611878734e-21,1.4156549839531854e-38,5.84458128104926e-14,2.373776049483721e-06,0.5780185405391011,0.5286324497317725,0.5365863638961965
5-HYDROXYPENTANOIC ACID,0.5448668965107308,0.2170878891852101,0.023007178952716343,0.04999590911079282,0.28599547978604484,0.3411009434384188,0.3083422825884178,0.5257092396176745,0.11460160610169695,0.5428196374956373,0.48789862819211277,0.5406345627546819,0.5480643964297831,0.5367211179196146,0.519672917647036,0.282878646036853,0.2982963210661034
ESTRAMUSTINE PHOSPHATE,0.4888947155260617,0.7788208195863678,0.8158139652913455,0.3864198759809139,0.7649868854126577,0.5314253149029551,0.44424584758859326,0.31418839293241263,0.8289227857132317,0.3897285113745946,0.7714211881149509,0.7732436860451212,0.8303581693305339,0.8047772772155146,0.8505263370299159,0.8099386126262165,0.3646313330918356
MLN8054,0.544678743907313,0.530484555006671,0.5502520807234589,0.7407409383475108,0.541974398824029,0.5462866060682324,0.18671349503317664,0.587033546167414,0.6933029682703075,0.5412276191371055,0.7906195273396771,0.5964798020429046,0.6867013499711616,0.5875649551936185,0.5249582807180758,0.554547291102543,0.33062815116539535
ROFECOXIB,0.5405087794447269,0.5445027636086376,0.5393700495456485,0.5606317374276437,0.9348079593407829,0.5544964054073991,0.5511012867070375,0.536929855794859,0.8526196376846619,0.5334833352266511,0.5282615309804587,0.9750163442687843,0.5326373947224808,0.5383483201417386,0.5429795691760883,0.5309429501447053,0.5216100989516761
SR-146131,0.7994120015098204,0.5942955067900151,0.6924789156188825,0.8110105789990874,0.31810339625386264,0.6276707300065507,0.8260586582522875,0.8777618624185985,0.6389447901504608,0.7614892785822892,0.7672792615284495,0.814716939542841,0.7413427451027921,0.37310368573350683,0.7334589400604736,0.8265645543790567,0.7597134454013013
TOCAINIDE,0.5356706756076918,0.5356436031001446,0.5386812499032654,0.5408021128570529,0.753855252204559,0.5471921924179409,0.5426626241842185,0.6504362293026612,0.5360814262851066,0.7582317748169707,0.5330320589681335,0.759041767449248,0.7510755384416434,0.8051654584681995,0.5649227956306989,0.33859044900183854,0.534827252924624
167869-21-8,0.5194950686717137,6.4190502112577095e-21,5.173378524370704e-14,3.551480752958696e-21,0.5395093155143829,1.6956235980610973e-05,1.878349702905333e-13,0.5317932657936809,2.1701362735046362e-07,0.5063511243030784,8.680291893989013e-22,3.952745372665114e-21,0.5208995718152803,3.50519858324613e-11,4.954930420364849e-16,8.153782905279451e-10,0.5188987377575761
CILOBRADINE,0.5325558335213884,0.5296319432217318,0.5309054348024924,0.5345648764833467,0.5395089283303804,0.5489979215968721,0.5323185683527281,0.5342535124551387,0.5338402107698685,0.5349399210409705,0.5349871084253506,0.5439441000413775,0.5279727792911814,0.32791719479809145,0.5283266598168521,0.5355362075889262,0.5257157304947935
LY-510929,0.0017632904490912419,0.06451810147170285,0.0424702815948899,0.005861984987485498,0.04250321428130323,0.24487340434300386,0.11961660576157007,0.5296605867557909,0.004207861330062744,0.022231362009191007,0.1223434884425903,0.4374817473697918,0.09184541206773428,0.5106472036623464,0.0008662079266123551,0.014716093679622705,0.09704490610637767
CHEMBL423417,0.8257675578085575,0.8015129463821308,0.8475120619632892,0.8277812557830697,0.7463981244507578,0.5541477807702774,0.5434211774745831,0.6126334550215754,0.8141784098256594,0.7857632878912941,0.7945986838733852,0.7870577992910338,0.5196818529093573,0.8214920390115346,0.6456504404337182,0.8423467024255762,0.7565275370957334
CHEMBL315984,,,,,,,,,,,,,,,,,
GLYCOPYRRONIUM BROMIDE,0.5336295762110602,0.58833055593634,0.637186034770804,0.5837696257336153,0.6965568719134935,0.543331111696525,0.7124929692674224,0.7793162287712034,0.7392496861070439,0.7243504606882353,0.729919016325015,0.7163866037678355,0.721267262335609,0.570280793690355,0.5449350231493597,0.7308455340334116,0.7314694798627894
PHENYLEPHRINE HYDROCHLORIDE,0.8817257606819194,0.5689594897593592,0.6987692446238924,0.8792917863901741,0.8213941278335051,0.7214353475418716,0.8643267522767031,0.8336407419849103,0.7557192069213101,0.7354884905674046,0.6868712933558969,0.6882490407662283,0.6198815787011438,0.7256723770272757,0.7566041964453187,0.8743687914594485,0.6550745800401448
BICALUTAMIDE,0.08249532457267805,1.182734570410125e-29,3.2635542248275765e-18,5.338505872621071e-33,0.7086708467276797,0.54522409047194,5.314695199481485e-33,0.5406875175253003,0.0,0.02871446949954642,0.0,0.0,0.06740454694055174,0.32737870899366134,2.781756343584882e-30,0.18446192822755347,0.5447133745226913
ALRESTATIN,0.6273212660861038,0.8191266439621174,0.8419764390775281,0.541210824337464,0.7860621890675736,0.9090435698450898,0.8652181526114471,0.8567904964740369,0.8552353548848963,0.7952283094399881,0.820697872088398,0.826041684692574,0.8324934816009455,0.824469021759777,0.8674674095718621,0.7514525072817803,0.8063854294633237
ALPROSTADIL,0.5879902431109476,0.5681462619621389,0.5867054693519705,0.5575656798634304,0.8705665868196062,0.5783532203271846,0.5480266419389116,0.5999473100668435,0.5802565858541087,0.5577559883320847,0.5636420391955322,0.5524667047296064,0.5528760815021139,0.5808203236651831,0.6036320762467141,0.5375498571288646,0.9365101545523027
ENDOMORPHIN 1,0.30274775294311274,0.5029494109742978,0.774321766712462,0.4140351099355618,0.28088079171304325,0.48812878436422463,0.5050860223436516,0.6749317356308195,0.42680011987677396,0.654266004039439,0.5912397966052569,0.2676658889637415,0.6964650032446194,0.6395812458837167,0.47374231951692064,0.3307006521661349,0.38674352651798116
BELAPERIDONE,0.8430690773286165,0.54098431805444,0.663219077510086,0.8816238455342145,0.5292207000512873,0.8442663972649758,0.8692629382292103,0.8771985937642303,0.8502052520098413,0.8096040601841616,0.8574134094528821,0.3750140036857298,0.855505282285181,0.6012062988015788,0.6154717092316975,0.8625497953682781,0.7869407903594834
SB-236057,0.7639276669088145,0.7392020178128507,0.7875884418059225,0.7598168457038843,0.7178750831359915,0.5386674530294732,0.79635755959422,0.8255209366451131,0.7401596859989142,0.5883450652833371,0.7232049437281696,0.7427506333542879,0.5454005983725053,0.8308820620942821,0.7003582193931694,0.655566641111154,0.7854658473802845
AZD 9272,0.509038511964166,0.1642243348735981,0.33961848430231223,0.5870570137626052,0.8227284394982871,0.5373656472423881,0.5413287963662898,0.6177176376313054,0.8306045535517621,0.5366799157129609,0.7929131454647826,0.46328563269038914,0.7955117811662025,0.8472857764380439,0.5232441960668562,0.6013092450106426,0.5374302579438173
SELINEXOR,0.7861090542164206,0.6329553545817804,0.533989894476254,0.6847374098102617,0.6308683560812127,0.38492405959678777,0.032164831014426354,0.0,0.7171766047266485,0.6519184424624038,0.3573836210979085,0.7298062386043048,0.3820521556514093,0.7550479871579878,0.31240804620150153,0.5956075893531192,0.40593141050761317
NALORPHINE,0.4170633041391476,0.6015115336665051,0.7958841434318855,0.5585720382972055,0.40267312626307045,0.45773115912712337,0.6309059337327676,0.6826478393615901,0.5354895832730963,0.7515688490609447,0.496092041419157,0.3697372079769446,0.7718173081217548,0.7476983146208231,0.5507103658171335,0.5388168476952804,0.49416444204905147
CLONIDINE HYDROCHLORIDE,0.5423162729144287,0.8930540471874726,0.922813223820144,0.8014677439678346,0.6108344491118848,0.5432075865387228,0.7187803093506396,0.957986625774459,0.5431751924336938,0.8710603322919882,0.8475745905972774,0.9180530518175299,0.7111028941507437,0.7835414380158833,0.551946700798344,0.9274304939620652,0.7024757429719414
CHLORFENAC,0.561743410435881,0.7454502808969049,0.5558702550508298,0.5641580469319775,0.7172468543964952,0.7646638410003219,0.25025468755941044,0.46867035332716295,0.6165758938519067,0.30952332714965153,0.7271224839271367,0.5601872797324615,0.3086681662890474,0.8178646292170424,0.7365914882338931,0.5619261527240683,0.5972439448621772
"1,4-DITHIO-ALPHA-D-GLUCOPYRANOSE",0.3389090258959618,0.044408365860444665,0.019727818806264574,0.6678835422783442,0.4753969502738469,0.24274016714893304,0.2458032356583062,0.6517901300286753,0.039920396928274565,0.6017857871276943,0.6438912448458982,0.09965112286523992,0.5271014732812156,0.20376470622540205,0.06484516084184014,0.524090626491295,0.10949545087097251
DOXAZOSIN,0.5543707770461519,0.6257200018255049,0.6045624836913499,0.8644491152125291,0.8484079171654071,0.8178785031070119,0.8660030160020755,0.5563153135597905,0.595100505548674,0.8008484980178595,0.7728246377531516,0.7678561652286023,0.6984333805741982,0.7850848578250249,0.8350059688522911,0.6859910876955357,0.6364298679664651
MEXILETINE,0.5574349274285512,0.537863747163625,0.5609714411418455,0.5437899714443588,0.7000787995503466,0.5592501643021475,0.5424024684468368,0.5434278554729799,0.5401209767874998,0.44937635575377766,0.5375667494264149,0.22042138410473233,0.5284916560031178,0.873337291330977,0.5731549633131423,0.2885691967152032,0.5414416014113315
CORTISONE ACETATE,0.26717140680131457,0.4875538259303732,0.2599627485286757,0.5633454920945185,0.14569053944066335,0.4322872999688592,0.27368702500276487,0.5340563858479778,0.24991120455818172,0.045719272179398286,0.6607579130336585,0.38808358873498294,0.013050468014494863,0.5197771596957989,0.45696800193826054,0.12388338262815646,0.27420694641465637
SENKTIDE,0.7690873498301578,0.7915067663050094,0.7955645442360673,0.8037337628539345,0.740602152077793,0.8128198029455891,0.7969394253273062,0.8321958324630778,0.7972440875934359,0.8196280424716094,0.762496527794848,0.7736873197357763,0.7818870674388055,0.8021794798016622,0.8372206239023549,0.8109275252853545,0.7932137841834399
ALPHA-D-FUCOSE,0.019092743889200143,0.3412740352710577,0.42927624923049945,0.7205164225609666,0.2525832536629655,0.5179345696660214,0.6747988779808699,0.18514864102067125,0.35867759809017374,0.3468326107687557,0.19107692887071814,0.6684249140054281,0.533812897538532,0.6715480902391774,0.49305641435093683,0.431173594200882,0.6639794880957078
EDARAVONE,0.1142261376269812,0.10659309408638867,0.11076408092268814,0.08723953807736362,0.5184186742512852,0.501137203186953,0.21500116369451933,0.11116794225408955,0.17341048249707658,0.5238392557795669,0.28615754481447475,0.11588923919917005,0.06271808870939607,0.49142802808807,0.49334294862790035,0.10321260760165851,0.04249969620465943
14346-24-8,0.545580245463242,0.538891025651298,0.5605051832667529,0.5469169294786004,0.5498223177018684,0.5278934149481511,0.5235632328387319,0.5591603827032687,0.5433066868103335,0.5444215823386989,0.5457102311664807,0.5468658210457835,0.5508288946667835,0.5627866037323123,0.5579091786772588,0.5481900885571958,0.5442037078670912
ROGARATINIB,0.5377028887790194,0.0,2.7975905633344276e-45,0.5764340934267399,0.5259763572682284,6.922097100631837e-24,8.925622141620861e-06,0.515492055838023,0.09133250352921318,0.005628040494004775,0.421361320079473,0.019761925294645637,0.000627132604049036,0.0635425449585773,3.4898754786374095e-15,0.4939179628059164,0.13932916938545614
KETAMINE,0.5449575417510809,0.5367434024814721,0.5455947448605303,0.5209812486423895,0.397117642554735,0.5593876108325387,0.5648041318753898,0.5560384046299006,0.5456509131012979,0.5400427199439181,0.15621831603050584,0.6349369822382662,0.542419345246689,0.5542147161669321,0.540068612635754,0.7687189617462826,0.5558114628724422
OXAMIC ACID,0.5163315155920848,0.6943322929920097,0.6480741712497992,0.5870737543406508,0.6937443598124662,0.7384586676659868,0.5329554840691545,0.548122979072814,0.724614474359669,0.3380102344126229,0.7516419915035916,0.3184170314320827,0.720851522917147,0.8089476439886123,0.5413162813816935,0.35695851261161415,0.4990382435084946
EMIXUSTAT HYDROCHLORIDE,0.7537239573917558,0.720572835447562,0.7485940599299772,0.7879219860961353,0.6822864522608163,0.15118039077841622,0.21326600365231052,0.4732017642398611,0.4282738070260873,0.7166573171909201,0.7505437671511246,0.08396415605216967,0.49446679200343213,0.39995390054113117,0.5213303438507603,0.21409061901087884,0.40487854877389795
XL647,0.46443969620855974,0.5016118578953949,0.5264599427688958,0.0,0.0003084364994366196,4.0962560678342945e-07,0.0,0.5380956455267921,1.6878044353718184e-12,0.0,4.177468709446291e-39,0.0004082765244400515,8.189822346409934e-22,0.08822449518252812,2.670681365751289e-07,1.1711437836464325e-17,0.00044652299433090096
SU-4984,0.30121667630402527,0.0,0.5028595868419441,0.15060958814742842,0.049467066150155135,2.2199914025266797e-33,5.521733987390304e-10,0.00013478688263333601,0.0031847851287162337,4.001404837877114e-08,0.593240028907927,2.7549645098150022e-05,1.429172611178596e-08,0.00014019340144360838,0.48765095478020953,2.2874163379666952e-14,0.03286991042267709
TRIAMCINOLONE,0.5397690689572271,0.5790960640513966,0.5775400741804335,0.5359534794424103,0.5462459539638229,0.5940303085308303,0.5553051138406696,0.54301569731691,0.5879681067535829,0.5570089503697723,0.5776562111305382,0.5609629075761591,0.528063469094629,0.5198512124731944,0.5702959607508278,0.5616560980101348,0.5424326147305523
CLOFEDANOL,0.7134709000164351,0.7311209528058861,0.7811790273369963,0.7595242584298353,0.7715535933448016,0.838542489267601,0.6784709947094774,0.6214171411581366,0.6479907925168626,0.6984609475812931,0.6028141214617517,0.8142200679048208,0.8323931971462308,0.27378490298186553,0.5516589641495601,0.7590035481285171,0.6655980711924039
METHYLDOPA,0.5635409178061258,0.551244428743202,0.5577360045489657,0.5482243158966502,0.5738506020300814,0.5881295909345985,0.550040351548778,0.5499134805967457,0.5758683546404266,0.5507063759149355,0.5463778079601541,0.5359006276922627,0.5410936210829872,0.7834105579343402,0.5819184477883046,0.5507845396420677,0.5439525625282274
HELIETTIN,0.6158220601979868,0.5663219757043982,0.5647674272988498,0.5020362465100612,0.6370865162589492,0.34245067409184304,0.2833933541813928,0.3881666705498481,0.6238992232005799,0.27325429382883437,0.6046882148047414,0.20746965158169484,0.5552176744060757,0.15636241336103307,0.3599387212583012,0.26475156897442725,0.5741651332336503
GALLIC ACID,0.7218093856482376,0.81406993222943,0.5409665779942551,0.8255678738143413,0.722348819162379,0.5513438863506182,0.5364609828660954,0.8274009608121433,0.549332263023164,0.5038793191641682,0.7884773245620498,0.5322728757049284,0.7363206809647991,0.7553321473759209,0.8327523769841163,0.8158197078560367,0.7466964231272752
COLESTID,0.560307028771131,0.719492118727511,0.7896612871993818,0.5478486877123508,0.4425275254189366,0.6347620674470855,0.5390657916724096,0.7523528622643219,0.5493793726834568,0.7141622895968228,0.5449811020515961,0.739623789878218,0.5820266555828942,0.5532705198105984,0.3798692460554546,0.5112934110235964,0.7526232700410502
R112,0.3172233710999713,0.527367849927893,0.5556583593245094,0.5226229618158412,0.5254431444724036,0.5536753531925118,0.5365551334941728,0.45148089287719784,0.5462383088989379,0.4500752545883113,0.5183262570567975,0.5398128436269447,0.08200636528064009,0.7512787339535616,0.5600337009841179,0.5180467507925172,0.5300650448203319
"2-(1,3-BENZODIOXOL-5-YL)-5-[(3-FLUORO-4-METHOXYBENZYL)SULFANYL]-1,3,4-OXADIAZOLE",0.09569856778677188,0.058900580889079665,0.0215518817674106,0.17103053052358586,2.879138638063351e-06,0.5098099102043446,0.1448781176466581,0.5156523901026387,0.013539092962569626,0.0348226238587852,0.5269628861522041,0.02779034445503495,0.5245706971320965,0.11143099682212576,0.002087377889107561,0.519854188926504,0.0730097902198388
